wl	n
1.75536	2.22874841895
1.75941	2.22861824954
1.76346	2.22848793989
1.76753	2.22835748701
1.7716	2.22822688789
1.77569	2.22809613955
1.77978	2.22796523897
1.78388	2.22783418316
1.788	2.2277029691
1.79212	2.22757159378
1.79625	2.22744005417
1.80039	2.22730834727
1.80454	2.22717647004
1.8087	2.22704441946
1.81287	2.22691219249
1.81705	2.2267797861
1.82124	2.22664719724
1.82543	2.22651442287
1.82964	2.22638145993
1.83386	2.22624830538
1.83809	2.22611495615
1.84233	2.22598140917
1.84657	2.22584766138
1.85083	2.22571370971
1.8551	2.22557955107
1.85937	2.22544518239
1.86366	2.22531060056
1.86795	2.2251758025
1.87226	2.22504078511
1.87658	2.22490554528
1.8809	2.22477007991
1.88524	2.22463438586
1.88958	2.22449846003
1.89394	2.22436229929
1.89831	2.22422590049
1.90268	2.22408926051
1.90707	2.22395237619
1.91146	2.22381524439
1.91587	2.22367786194
1.92029	2.22354022569
1.92471	2.22340233245
1.92915	2.22326417906
1.9336	2.22312576233
1.93806	2.22298707907
1.94252	2.22284812608
1.947	2.22270890016
1.95149	2.2225693981
1.95599	2.22242961668
1.9605	2.22228955267
1.96502	2.22214920284
1.96955	2.22200856395
1.97409	2.22186763276
1.97864	2.22172640601
1.9832	2.22158488044
1.98777	2.22144305277
1.99235	2.22130091974
1.99695	2.22115847805
2.00155	2.22101572441
2.00616	2.22087265552
2.01079	2.22072926807
2.01542	2.22058555874
2.02007	2.22044152421
2.02473	2.22029716113
2.02939	2.22015246618
2.03407	2.22000743599
2.03876	2.2198620672
2.04346	2.21971635645
2.04817	2.21957030035
2.05289	2.21942389553
2.05763	2.21927713857
2.06237	2.21913002608
2.06712	2.21898255464
2.07189	2.21883472082
2.07666	2.2186865212
2.08145	2.21853795232
2.08625	2.21838901074
2.09106	2.21823969298
2.09588	2.21808999559
2.10071	2.21793991506
2.10555	2.21778944791
2.11041	2.21763859064
2.11527	2.21748733973
2.12015	2.21733569166
2.12504	2.21718364288
2.12993	2.21703118986
2.13484	2.21687832904
2.13977	2.21672505685
2.1447	2.2165713697
2.14964	2.21641726402
2.1546	2.2162627362
2.15957	2.21610778263
2.16454	2.21595239968
2.16953	2.21579658373
2.17453	2.21564033111
2.17955	2.21548363818
2.18457	2.21532650126
2.18961	2.21516891666
2.19466	2.21501088071
2.19971	2.21485238969
2.20479	2.21469343987
2.20987	2.21453402753
2.21496	2.21437414893
2.22007	2.2142138003
2.22519	2.21405297789
2.23032	2.21389167789
2.23546	2.21372989653
2.24061	2.21356762999
2.24578	2.21340487445
2.25095	2.21324162608
2.25614	2.21307788102
2.26134	2.21291363542
2.26656	2.21274888539
2.27178	2.21258362705
2.27702	2.2124178565
2.28227	2.21225156982
2.28753	2.21208476307
2.2928	2.21191743232
2.29809	2.21174957359
2.30338	2.21158118292
2.30869	2.21141225631
2.31402	2.21124278976
2.31935	2.21107277925
2.3247	2.21090222074
2.33006	2.2107311102
2.33543	2.21055944354
2.34081	2.21038721669
2.34621	2.21021442556
2.35162	2.21004106603
2.35704	2.20986713397
2.36247	2.20969262524
2.36792	2.20951753569
2.37337	2.20934186113
2.37885	2.20916559738
2.38433	2.20898874021
2.38983	2.20881128542
2.39534	2.20863322875
2.40086	2.20845456595
2.40639	2.20827529274
2.41194	2.20809540483
2.4175	2.20791489791
2.42307	2.20773376765
2.42866	2.2075520097
2.43426	2.20736961969
2.43987	2.20718659326
2.44549	2.207002926
2.45113	2.20681861349
2.45678	2.20663365129
2.46244	2.20644803495
2.46812	2.20626176001
2.47381	2.20607482196
2.47951	2.2058872163
2.48523	2.20569893849
2.49096	2.20550998399
2.4967	2.20532034823
2.50246	2.20513002662
2.50822	2.20493901455
2.51401	2.2047473074
2.5198	2.20455490052
2.52561	2.20436178925
2.53143	2.20416796888
2.53727	2.20397343473
2.54312	2.20377818205
2.54898	2.2035822061
2.55486	2.2033855021
2.56074	2.20318806528
2.56665	2.2029898908
2.57256	2.20279097385
2.5785	2.20259130955
2.58444	2.20239089305
2.5904	2.20218971943
2.59637	2.20198778377
2.60235	2.20178508114
2.60835	2.20158160656
2.61437	2.20137735504
2.62039	2.20117232158
2.62643	2.20096650114
2.63249	2.20075988866
2.63856	2.20055247906
2.64464	2.20034426724
2.65073	2.20013524806
2.65685	2.19992541638
2.66297	2.19971476702
2.66911	2.19950329478
2.67526	2.19929099443
2.68143	2.19907786073
2.68761	2.1988638884
2.69381	2.19864907214
2.70002	2.19843340663
2.70624	2.19821688652
2.71248	2.19799950643
2.71873	2.19778126097
2.725	2.19756214469
2.73128	2.19734215216
2.73758	2.1971212779
2.74389	2.19689951639
2.75021	2.19667686211
2.75655	2.19645330949
2.76291	2.19622885295
2.76928	2.19600348688
2.77566	2.19577720564
2.78206	2.19555000354
2.78847	2.19532187491
2.7949	2.19509281401
2.80134	2.19486281508
2.8078	2.19463187236
2.81427	2.19439998002
2.82076	2.19416713222
2.82726	2.1939333231
2.83378	2.19369854676
2.84031	2.19346279727
2.84686	2.19322606866
2.85342	2.19298835496
2.86	2.19274965014
2.86659	2.19250994815
2.8732	2.19226924291
2.87983	2.19202752832
2.88647	2.19178479822
2.89312	2.19154104645
2.89979	2.19129626679
2.90647	2.19105045301
2.91317	2.19080359883
2.91989	2.19055569797
2.92662	2.19030674407
2.93337	2.19005673077
2.94013	2.18980565167
2.94691	2.18955350033
2.9537	2.18930027029
2.96051	2.18904595503
2.96733	2.18879054803
2.97417	2.1885340427
2.98103	2.18827643245
2.9879	2.18801771062
2.99479	2.18775787055
3.00169	2.18749690552
3.00861	2.18723480878
3.01555	2.18697157354
3.0225	2.18670719298
3.02947	2.18644166025
3.03645	2.18617496846
3.04345	2.18590711065
3.05047	2.18563807988
3.0575	2.18536786912
3.06455	2.18509647134
3.07161	2.18482387944
3.07869	2.18455008631
3.08579	2.18427508478
3.0929	2.18399886765
3.10003	2.18372142768
3.10718	2.18344275759
3.11434	2.18316285006
3.12152	2.18288169772
3.12872	2.18259929317
3.13593	2.18231562897
3.14316	2.18203069763
3.1504	2.18174449163
3.15767	2.18145700339
3.16495	2.18116822531
3.17224	2.18087814972
3.17955	2.18058676894
3.18688	2.18029407522
3.19423	2.18000006077
3.20159	2.17970471777
3.20897	2.17940803834
3.21637	2.17911001457
3.22379	2.17881063849
3.23122	2.17850990208
3.23867	2.1782077973
3.24613	2.17790431605
3.25362	2.17759945018
3.26112	2.17729319149
3.26863	2.17698553173
3.27617	2.17667646263
3.28372	2.17636597584
3.29129	2.17605406298
3.29888	2.1757407156
3.30648	2.17542592524
3.31411	2.17510968335
3.32175	2.17479198135
3.3294	2.1744728106
3.33708	2.17415216243
3.34477	2.17383002808
3.35248	2.17350639878
3.36021	2.17318126569
3.36796	2.17285461991
3.37572	2.17252645249
3.3835	2.17219675445
3.3913	2.17186551674
3.39912	2.17153273022
3.40695	2.17119838576
3.41481	2.17086247414
3.42268	2.17052498608
3.43057	2.17018591225
3.43848	2.16984524328
3.4464	2.16950296973
3.45435	2.16915908209
3.46231	2.16881357081
3.47029	2.16846642629
3.47829	2.16811763884
3.48631	2.16776719874
3.49435	2.16741509619
3.5024	2.16706132135
3.51048	2.16670586431
3.51857	2.16634871509
3.52668	2.16598986366
3.53481	2.16562929992
3.54296	2.16526701372
3.55113	2.16490299483
3.55931	2.16453723298
3.56752	2.1641697178
3.57574	2.1638004389
3.58399	2.16342938578
3.59225	2.16305654791
3.60053	2.16268191468
3.60883	2.1623054754
3.61715	2.16192721933
3.62549	2.16154713567
3.63384	2.16116521353
3.64222	2.16078144195
3.65062	2.16039580992
3.65903	2.16000830636
3.66747	2.15961892009
3.67592	2.15922763989
3.6844	2.15883445446
3.69289	2.15843935241
3.7014	2.15804232231
3.70994	2.15764335261
3.71849	2.15724243173
3.72706	2.156839548
3.73565	2.15643468966
3.74426	2.15602784489
3.75289	2.15561900179
3.76155	2.15520814838
3.77022	2.15479527259
3.77891	2.1543803623
3.78762	2.15396340529
3.79635	2.15354438925
3.8051	2.15312330183
3.81387	2.15270013054
3.82267	2.15227486285
3.83148	2.15184748614
3.84031	2.15141798769
3.84916	2.15098635472
3.85804	2.15055257434
3.86693	2.15011663359
3.87584	2.14967851942
3.88478	2.14923821868
3.89373	2.14879571815
3.90271	2.14835100452
3.91171	2.14790406437
3.92072	2.14745488421
3.92976	2.14700345045
3.93882	2.14654974941
3.9479	2.14609376731
3.957	2.14563549029
3.96612	2.14517490437
3.97527	2.14471199552
3.98443	2.14424674955
3.99362	2.14377915224
4.00282	2.14330918922
4.01205	2.14283684605
4.0213	2.14236210816
4.03057	2.14188496093
4.03986	2.14140538959
4.04917	2.14092337928
4.05851	2.14043891506
4.06786	2.13995198184
4.07724	2.13946256447
4.08664	2.13897064767
4.09606	2.13847621605
4.1055	2.13797925412
4.11497	2.1374797463
4.12445	2.13697767684
4.13396	2.13647302997
4.14349	2.1359657897
4.15304	2.13545594
4.16262	2.13494346472
4.17221	2.13442834758
4.18183	2.13391057216
4.19147	2.13339012197
4.20113	2.13286698036
4.21082	2.1323411306
4.22052	2.13181255578
4.23025	2.13128123893
4.24	2.13074716293
4.24978	2.13021031052
4.25958	2.12967066435
4.26939	2.12912820691
4.27924	2.12858292057
4.2891	2.12803478757
4.29899	2.12748379004
4.3089	2.12692990995
4.31883	2.12637312917
4.32879	2.12581342939
4.33877	2.1252507922
4.34877	2.12468519903
4.35879	2.12411663117
4.36884	2.12354506983
4.37891	2.12297049601
4.38901	2.12239289056
4.39913	2.12181223426
4.40927	2.12122850765
4.41943	2.12064169122
4.42962	2.12005176526
4.43983	2.11945870987
4.45006	2.1188625051
4.46032	2.11826313076
4.47061	2.11766056654
4.48091	2.11705479196
4.49124	2.11644578642
4.50159	2.11583352912
4.51197	2.11521799911
4.52237	2.1145991753
4.5328	2.11397703641
4.54325	2.11335156098
4.55372	2.11272272747
4.56422	2.11209051402
4.57474	2.11145489874
4.58528	2.11081585951
4.59585	2.11017337403
4.60645	2.10952741984
4.61707	2.1088779743
4.62771	2.10822501459
4.63838	2.10756851768
4.64907	2.1069084604
4.65979	2.10624481942
4.67053	2.10557757112
4.6813	2.10490669176
4.69209	2.10423215743
4.70291	2.10355394396
4.71375	2.10287202705
4.72461	2.10218638216
4.73551	2.10149698459
4.74642	2.10080380939
4.75736	2.10010683146
4.76833	2.09940602541
4.77932	2.09870136576
4.79034	2.09799282674
4.80138	2.09728038235
4.81245	2.09656400646
4.82354	2.09584367265
4.83466	2.0951193543
4.84581	2.09439102457
4.85698	2.0936586564
4.86818	2.09292222252
4.8794	2.09218169542
4.89065	2.09143704732
4.90192	2.09068825023
4.91322	2.08993527596
4.92455	2.08917809603
4.9359	2.08841668177
4.94728	2.0876510042
4.95868	2.08688103413
4.97011	2.08610674213
4.98157	2.08532809848
4.99305	2.08454507326
5.00456	2.08375763621
5.0161	2.08296575692
5.02766	2.08216940459
5.03925	2.08136854823
5.05087	2.08056315659
5.06251	2.0797531981
5.07419	2.07893864089
5.08588	2.0781194529
5.09761	2.07729560173
5.10936	2.07646705468
5.12114	2.07563377881
5.13294	2.0747957408
5.14477	2.07395290714
5.15663	2.07310524392
5.16852	2.07225271706
5.18044	2.07139529196
5.19238	2.07053293389
5.20435	2.06966560778
5.21635	2.06879327821
5.22837	2.06791590936
5.24042	2.06703346521
5.2525	2.06614590933
5.26461	2.06525320504
5.27675	2.06435531519
5.28891	2.06345220242
5.3011	2.0625438289
5.31332	2.06163015659
5.32557	2.06071114697
5.33785	2.0597867612
5.35015	2.05885696007
5.36249	2.05792170406
5.37485	2.05698095317
5.38724	2.05603466713
5.39966	2.05508280521
5.41211	2.05412532628
5.42458	2.05316218895
5.43709	2.05219335123
5.44962	2.05121877089
5.46218	2.0502384052
5.47478	2.04925221112
5.4874	2.04826014506
5.50005	2.04726216308
5.51272	2.04625822078
5.52543	2.04524827338
5.53817	2.0442322756
5.55094	2.04321018172
5.56373	2.04218194559
5.57656	2.04114752063
5.58941	2.04010685971
5.6023	2.03905991529
5.61521	2.03800663934
5.62816	2.0369469833
5.64113	2.03588089828
5.65414	2.03480833467
5.66717	2.0337292425
5.68024	2.03264357125
5.69333	2.03155126991
5.70645	2.03045228692
5.71961	2.02934657013
5.73279	2.028234067
5.74601	2.02711472428
5.75926	2.02598848827
5.77253	2.0248553047
5.78584	2.0237151187
5.79918	2.02256787481
5.81254	2.02141351703
5.82594	2.02025198871
5.83937	2.01908323267
5.85284	2.01790719104
5.86633	2.01672380543
5.87985	2.0155330167
5.89341	2.01433476519
5.90699	2.01312899046
5.92061	2.01191563152
5.93426	2.01069462667
5.94794	2.00946591364
5.96165	2.00822942925
5.97539	2.00698510984
5.98917	2.00573289092
6.00297	2.00447270736
6.01681	2.00320449319
6.03068	2.00192818187
6.04458	2.00064370595
6.05852	1.99935099733
6.07248	1.99804998704
6.08648	1.99674060543
6.10051	1.99542278201
6.11458	1.99409644539
6.12867	1.99276152354
6.1428	1.99141794348
6.15696	1.99006563132
6.17115	1.98870451248
6.18538	1.98733451138
6.19964	1.98595555164
6.21393	1.98456755582
6.22825	1.98317044576
6.24261	1.98176414224
6.257	1.98034856521
6.27143	1.97892363349
6.28588	1.97748926503
6.30037	1.97604537681
6.3149	1.97459188479
6.32945	1.97312870384
6.34405	1.97165574786
6.35867	1.97017292962
6.37333	1.96868016082
6.38802	1.96717735215
6.40275	1.96566441314
6.41751	1.96414125216
6.4323	1.96260777635
6.44713	1.9610638919
6.46199	1.95950950368
6.47689	1.95794451529
6.49182	1.95636882916
6.50678	1.9547823465
6.52178	1.9531849671
6.53682	1.95157658962
6.55189	1.94995711142
6.56699	1.94832642818
6.58213	1.94668443463
6.5973	1.94503102391
6.61251	1.94336608769
6.62775	1.94168951625
6.64303	1.94000119849
6.65835	1.93830102161
6.67369	1.93658887151
6.68908	1.9348646323
6.7045	1.93312818669
6.71995	1.93137941568
6.73545	1.92961819867
6.75097	1.92784441333
6.76653	1.92605793562
6.78213	1.92425863987
6.79777	1.9224463985
6.81344	1.92062108217
6.82914	1.91878255969
6.84489	1.91693069815
6.86067	1.91506536226
6.87648	1.91318641538
6.89233	1.91129371827
6.90822	1.90938713027
6.92415	1.90746650816
6.94011	1.9055317067
6.95611	1.9035825786
6.97214	1.90161897444
6.98822	1.89964074221
7.00433	1.89764772792
7.02047	1.89563977514
7.03666	1.89361672487
7.05288	1.89157841604
7.06914	1.88952468459
7.08543	1.88745536426
7.10177	1.88537028616
7.11814	1.88326927858
7.13455	1.88115216704
7.15099	1.8790187746
7.16748	1.87686892115
7.184	1.87470242376
7.20056	1.87251909646
7.21716	1.87031875046
7.2338	1.86810119378
7.25047	1.86586623099
7.26719	1.86361366369
7.28394	1.86134329011
7.30073	1.85905490507
7.31756	1.85674829985
7.33443	1.85442326216
7.35134	1.85207957626
7.36828	1.84971702216
7.38527	1.84733537673
7.40229	1.84493441256
7.41936	1.8425138982
7.43646	1.84007359823
7.4536	1.83761327288
7.47079	1.83513267838
7.48801	1.83263156635
7.50527	1.83010968395
7.52257	1.82756677347
7.53991	1.82500257315
7.55729	1.8224168156
7.57472	1.81980922908
7.59218	1.81717953655
7.60968	1.81452745558
7.62722	1.81185269881
7.6448	1.80915497326
7.66243	1.80643398012
7.68009	1.80368941516
7.69779	1.80092096831
7.71554	1.79812832358
7.73333	1.7953111585
7.75115	1.7924691444
7.76902	1.78960194662
7.78693	1.78670922331
7.80488	1.78379062612
7.82287	1.78084579999
7.84091	1.77787438254
7.85898	1.77487600404
7.8771	1.77185028793
7.89526	1.76879684941
7.91346	1.76571529648
7.9317	1.76260522887
7.94999	1.75946623829
7.96831	1.75629790803
7.98668	1.75309981332
8.00509	1.74987152038
8.02355	1.74661258669
8.04204	1.74332256043
8.06058	1.74000098126
8.07916	1.7366473788
8.09779	1.73326127299
8.11645	1.72984217418
8.13516	1.72638958293
8.15392	1.72290298889
8.17271	1.71938187217
8.19155	1.71582570111
8.21044	1.71223393428
8.22936	1.70860601843
8.24834	1.70494138925
8.26735	1.70123947111
8.28641	1.69749967665
8.30551	1.69372140622
8.32466	1.68990404834
8.34385	1.68604697909
8.36308	1.68214956164
8.38236	1.67821114679
8.40168	1.67423107198
8.42105	1.67020866147
8.44046	1.66614322589
8.45992	1.66203406203
8.47942	1.65788045284
8.49897	1.65368166631
8.51856	1.6494369568
8.5382	1.64514556278
8.55788	1.64080670829
8.57761	1.63641960123
8.59738	1.63198343385
8.6172	1.6274973826
8.63707	1.62296060583
8.65698	1.61837224664
8.67693	1.61373142898
8.69694	1.60903725938
8.71699	1.60428882517
8.73708	1.59948519453
8.75722	1.59462541543
8.77741	1.58970851411
8.79764	1.58473349583
8.81792	1.57969934051
8.83825	1.57460500519
8.85862	1.56944941934
8.87905	1.56423148558
8.89951	1.55895007489
8.92003	1.55360402637
8.94059	1.54819214256
8.9612	1.54271318784
8.98186	1.53716588242
9.00257	1.53154889893
9.02332	1.52586085659
9.04412	1.52010031506
9.06497	1.51426576553
9.08587	1.50835562411
9.10681	1.50236822073
9.1278	1.49630178801
9.14885	1.49015444723
9.16994	1.48392419532
9.19108	1.47760888691
9.21226	1.47120621489
9.2335	1.46471369399
9.25478	1.45812863219
9.27612	1.45144811308
9.2975	1.44466896546
9.31894	1.43778774032
9.34042	1.43080068111
9.36195	1.42370369827
9.38353	1.41649234369
9.40516	1.40916178607
9.42684	1.40170679223
9.44857	1.39412171271
9.47036	1.38640047103
9.49219	1.37853657049
9.51407	1.37052310168
9.536	1.36235277145
9.55798	1.35401794464
9.58002	1.34551070456
9.6021	1.33682293432
9.62424	1.32794642179
9.64642	1.31887298979
9.66866	1.30959465352
9.69095	1.3001038025
9.71329	1.29039341842
9.73568	1.28045731512
9.75812	1.2702904124
9.78062	1.25988903217
9.80316	1.24925122274
9.82576	1.23837710353
9.84841	1.22726922625
9.87112	1.21593294414
9.89387	1.20437679326
9.91668	1.19261285647
9.93954	1.18065712507
9.96245	1.16852981981
9.98542	1.15625567743
10.0084	1.14386417379
10.0315	1.131389665
10.0546	1.11887143088
10.0778	1.10635358678
10.101	1.09388484856
10.1243	1.08151811859
10.1477	1.06930987616
10.1711	1.05731935278
10.1945	1.04560748525
10.218	1.0342356523
10.2416	1.02326422997
10.2652	1.01275098749
10.2888	1.00274941912
10.3126	0.993307068593
10.3363	0.984463975887
10.3602	0.976251319946
10.384	0.968690374504
10.408	0.96179185532
10.432	0.955555688838
10.456	0.949971240082
10.4801	0.945017946793
10.5043	0.940666326871
10.5285	0.936879260418
10.5528	0.933613461598
10.5771	0.930821037727
10.6015	0.928451051484
10.6259	0.926451016165
10.6504	0.92476826018
10.675	0.923351132692
10.6996	0.922150021735
10.7242	0.921118191414
10.749	0.920212413448
10.7737	0.919393453238
10.7986	0.918626364465
10.8235	0.91788067337
10.8484	0.917130407402
10.8734	0.916354050852
10.8985	0.915534384432
10.9236	0.914658275124
10.9488	0.913716390589
10.974	0.912702877989
10.9993	0.911615011808
11.0247	0.910452811567
11.0501	0.909218652206
11.0756	0.907916869372
11.1011	0.906553369386
11.1267	0.905135248683
11.1523	0.903670432952
11.1781	0.902167337498
11.2038	0.900634550213
11.2297	0.899080555177
11.2555	0.897513480468
11.2815	0.895940877847
11.3075	0.894369548388
11.3336	0.892805393953
11.3597	0.891253301045
11.3859	0.88971706409
11.4121	0.888199329363
11.4384	0.886701570382
11.4648	0.885224087427
11.4912	0.883766021766
11.5177	0.882325393388
11.5443	0.880899148129
11.5709	0.879483214733
11.5976	0.878072576111
11.6243	0.876661337637
11.6511	0.875242801064
11.6779	0.873809547196
11.7049	0.872353505616
11.7318	0.870866035994
11.7589	0.869337994837
11.786	0.867759815415
11.8132	0.866121566709
11.8404	0.86441302628
11.8677	0.862623740172
11.8951	0.860743087593
11.9225	0.858760338695
11.95	0.85666471645
11.9775	0.854445456916
12.0051	0.852091872019
12.0328	0.849593412963
12.0605	0.846939737615
12.0883	0.844120783085
12.1162	0.841126846567
12.1441	0.837948663843
12.1721	0.834577508295
12.2002	0.831005289848
12.2283	0.827224665355
12.2565	0.823229166737
12.2847	0.819013326516
12.3131	0.814572836438
12.3415	0.809904696314
12.3699	0.805007394202
12.3984	0.799881085896
12.427	0.794527792543
12.4556	0.788951608618
12.4844	0.783158906797
12.5131	0.777158564263
12.542	0.770962170363
12.5709	0.764584244589
12.5999	0.758042430564
12.6289	0.751357683456
12.658	0.744554422688
12.6872	0.737660655463
12.7165	0.73070805327
12.7458	0.723731980529
12.7752	0.716771462901
12.8046	0.7098690842
12.8341	0.70307081495
12.8637	0.696425761664
12.8934	0.689985836693
12.9231	0.683805352726
12.9529	0.67794054367
12.9827	0.672449015297
13.0127	0.667389140606
13.0427	0.662819408994
13.0727	0.658797740277
13.1029	0.6553807758
13.1331	0.652623168697
13.1633	0.650576880485
13.1937	0.64929049453
13.2241	0.648808571174
13.2546	0.649171042225
13.2851	0.650412669094
13.3158	0.652562556686
13.3465	0.65564375373
13.3772	0.659672925246
13.4081	0.664660120253
13.439	0.670608632012
13.47	0.677514953599
13.501	0.685368842065
13.5321	0.694153477023
13.5633	0.703845727662
13.5946	0.714416512641
13.6259	0.725831254178
13.6573	0.738050418194
13.6888	0.751030121206
13.7204	0.764722801554
13.752	0.779077932265
13.7837	0.79404276333
13.8155	0.80956306886
13.8473	0.825583895631
13.8793	0.84205027985
13.9113	0.858907929855
13.9433	0.876103854239
13.9755	0.893586927589
14.0077	0.911308385932
14.04	0.929222240616
14.0723	0.947285616128
14.1048	0.965459005155
14.1373	0.983706448291
14.1699	1.00199563537
14.2025	1.02029794149
14.2353	1.03858839905
14.2681	1.05684561935
14.301	1.07505166372
14.334	1.09319188297
14.367	1.11125471907
14.4001	1.12923149409
14.4333	1.14711617687
14.4666	1.16490514199
14.4999	1.18259692788
14.5334	1.20019199468
14.5669	1.2176924852
14.6005	1.23510199481
14.6341	1.25242535413
14.6678	1.26966841956
14.7017	1.28683788186
14.7355	1.30394108462
14.7695	1.3209858608
14.8036	1.33798038093
14.8377	1.35493301797
14.8719	1.37185222606
14.9062	1.38874643039
14.9405	1.40562393152
14.975	1.42249282097
15.0095	1.43936091016
15.0441	1.45623566571
15.0788	1.47312415557
15.1135	1.49003300727
15.1484	1.5069683664
15.1833	1.52393587209
15.2183	1.54094062975
15.2534	1.55798719362
15.2886	1.57507955475
15.3238	1.59222113315
15.3591	1.60941477332
15.3945	1.62666274056
15.43	1.643966727
15.4656	1.66132785284
15.5012	1.67874667493
15.537	1.69622319662
15.5728	1.71375687536
15.6087	1.73134663444
15.6447	1.74899087901
15.6807	1.76668750586
15.7169	1.78443392078
15.7531	1.80222705074
15.7894	1.82006336098
15.8258	1.83793887113
15.8623	1.85584916657
15.8989	1.87378941995
15.9355	1.89175440276
15.9723	1.90973850018
16.0091	1.92773573264
16.046	1.9457397609
16.083	1.96374391042
16.12	1.98174118164
16.1572	1.9997242628
16.1945	2.01768554496
16.2318	2.03561713809
16.2692	2.05351088142
16.3067	2.07135835768
16.3443	2.08915090408
16.382	2.10687962656
16.4197	2.12453541444
16.4576	2.14210894476
16.4955	2.15959070217
16.5336	2.17697098738
16.5717	2.19423992977
16.6099	2.2113874999
16.6482	2.22840352399
16.6865	2.24527769071
16.725	2.26199957609
16.7636	2.2785586481
16.8022	2.29494428874
16.8409	2.31114581056
16.8798	2.32715246919
16.9187	2.34295349636
16.9577	2.35853811437
16.9968	2.37389556213
17.0359	2.38901512757
17.0752	2.40388618374
17.1146	2.41849821263
17.154	2.4328408632
17.1936	2.44690398166
17.2332	2.46067767728
17.2729	2.47415236893
17.3128	2.48731885937
17.3527	2.5001684008
17.3927	2.51269277842
17.4328	2.52488439078
17.473	2.53673636042
17.5132	2.54824261933
17.5536	2.55939803403
17.5941	2.5701985247
17.6346	2.58064118598
17.6753	2.59072442248
17.716	2.60044809036
17.7569	2.60981363138
17.7978	2.61882420997
17.8388	2.62748485453
17.88	2.63580257881
17.9212	2.64378649587
17.9625	2.65144791545
18.0039	2.65880041957
18.0454	2.66585989501
18.087	2.67264454993
18.1287	2.67917486645
18.1705	2.6854735292
18.2124	2.69156527227
18.2543	2.69747668819
18.2964	2.70323597383
18.3386	2.70887260846
18.3809	2.71441698628
18.4233	2.71989999038
18.4657	2.7253525155
18.5083	2.73080497166
18.551	2.7362867621
18.5937	2.7418257427
18.6366	2.7474477316
18.6795	2.75317599835
18.7226	2.75903083672
18.7658	2.76502920065
18.809	2.77118439211
18.8524	2.77750585825
18.8958	2.78399908334
18.9394	2.79066555469
18.9831	2.7975028506
19.0268	2.80450481269
19.0707	2.81166177656
19.1146	2.81896089708
19.1587	2.8263865221
19.2029	2.83392059108
19.2471	2.84154307841
19.2915	2.84923243429
19.336	2.85696601489
19.3806	2.8647205125
19.4252	2.87247235362
19.47	2.88019804707
19.5149	2.88787451402
19.5599	2.89547937448
19.605	2.90299116742
19.6502	2.91038954787
19.6955	2.91765544564
19.7409	2.92477115899
19.7864	2.93172043537
19.832	2.93848852835
19.8777	2.94506217383
19.9235	2.95142961851
19.9695	2.95758057368
20.0155	2.96350615895
20.0616	2.96919887176
20.1079	2.97465248515
20.1542	2.97986200262
20.2007	2.98482356153
20.2473	2.98953436962
20.2939	2.99399260541
20.3407	2.9981973629
20.3876	3.00214853792
20.4346	3.00584679596
20.4817	3.00929346674
20.5289	3.01249049747
20.5763	3.01544037626
20.6237	3.01814608672
20.6712	3.02061103543
20.7189	3.02283901788
20.7666	3.02483416037
20.8145	3.02660088011
20.8625	3.02814385641
20.9106	3.02946797678
20.9588	3.03057832101
21.0071	3.03148011215
21.0555	3.03217872033
21.1041	3.03267961107
21.1527	3.03298833887
21.2015	3.03311051994
21.2504	3.03305181195
21.2993	3.0328179263
21.3484	3.03241457163
21.3977	3.03184747448
21.447	3.03112235067
21.4964	3.03024490672
21.546	3.02922083062
21.5957	3.02805576635
21.6454	3.0267553227
21.6953	3.02532508142
21.7453	3.02377055601
21.7955	3.02209720905
21.8457	3.02031045968
21.8961	3.01841564081
21.9466	3.01641803959
21.9971	3.01432287195
22.0479	3.01213526547
22.0987	3.00986029902
22.1496	3.00750295678
22.2007	3.00506814689
22.2519	3.00256071336
22.3032	2.99998540886
22.3546	2.9973468989
22.4061	2.99464976439
22.4578	2.99189852466
22.5095	2.98909759012
22.5614	2.9862512906
22.6134	2.98336387858
22.6656	2.98043950909
22.7178	2.97748225652
22.7702	2.97449609657
22.8227	2.97148493539
22.8753	2.96845257049
22.928	2.96540273107
22.9809	2.96233903315
23.0338	2.9592650311
23.0869	2.95618416852
23.1402	2.95309980865
23.1935	2.95001522672
23.247	2.9469336104
23.3006	2.94385806188
23.3543	2.94079158522
23.4081	2.93773710631
23.4621	2.93469746082
23.5162	2.93167540164
23.5704	2.92867358368
23.6247	2.92569459813
23.6792	2.92274093347
23.7337	2.91981500382
23.7885	2.91691913285
23.8433	2.91405556498
23.8983	2.91122647651
23.9534	2.90843393915
24.0086	2.90567996427
24.0639	2.90296647803
24.1194	2.90029533741
24.175	2.89766831271
24.2307	2.89508710612
24.2866	2.89255335208
24.3426	2.8900686075
24.3987	2.88763435931
24.4549	2.88525203218
24.5113	2.88292297499
24.5678	2.88064848183
24.6244	2.87842977642
24.6812	2.87626802344
24.7381	2.8741643379
24.7951	2.87211976373
24.8523	2.87013528376
24.9096	2.86821185665
24.967	2.86635036472
25.0246	2.86455164155
25.0822	2.86281648748
25.1401	2.86114564803
25.198	2.85953982319
25.2561	2.85799969097
25.3143	2.85652586504
25.3727	2.85511894962
25.4312	2.85377948839
25.4898	2.85250802001
25.5486	2.85130504115
25.6074	2.85017102223
25.6665	2.8491064105
25.7256	2.84811163949
25.785	2.84718711291
25.8444	2.84633322156
25.904	2.84555034946
25.9637	2.84483885806
